Ano,Mes,Dia,Codigo do Item,Ordem de Producao,Horas Totais,Horas Paradas,Horas Efetivas,kg,t/h,Horas OE,Horas Disponiveis,Turno
2024,7,8,11867325,22417433,1.95,0.17,1.78,"55,800",28.62,0.17,1.95,2
2024,7,8,11867185,22416473,4.03,0.22,3.82,"155,700",38.60,0.22,4.03,2
2024,7,8,11867295,22417432,1.48,0.45,1.03,"34,020",22.93,0.45,1.48,2
2024,7,8,11867325,22416474,2.33,0.35,1.98,"77,790",33.34,0.35,2.33,2
2024,7,8,11862075,22408278,1.32,0.88,0.43,"22,500",17.09,0.88,0.73,2
2024,7,9,11862075,22408278,1.57,0.87,0.70,"21,870",13.96,0.87,1.40,1
2024,7,9,17025685,22430276,0.17,0.00,0.17,"1,275",7.65,0.00,0.17,1
2024,7,9,11862325,22414068,0.40,0.17,0.23,"2,160",5.40,0.17,0.23,1
2024,7,9,11862265,22430267,1.07,0.20,0.87,"22,500",21.09,0.20,1.07,1
2024,7,9,13947215,22414087,0.13,0.00,0.13,"1,200",9.00,0.00,0.13,1
2024,7,9,12916725,22408177,0.95,0.13,0.82,"14,910",15.69,0.13,0.95,1
2024,7,9,14240325,22414090,1.18,0.58,0.60,"22,500",19.01,0.58,0.98,1
2024,7,9,14022635,22430271,1.38,0.67,0.72,"22,260",16.09,0.67,1.12,1
2024,7,9,13889905,22414085,0.83,0.00,0.83,"29,850",35.82,0.00,0.83,1
2024,7,9,11863315,22417429,2.97,1.32,1.65,"49,500",16.69,1.32,2.97,1
2024,7,9,11863315,22417429,3.88,2.95,0.93,"33,090",8.52,2.95,3.88,2
2024,7,9,11906065,22414074,0.68,0.30,0.38,"10,470",15.32,0.30,0.68,2
2024,7,9,13931945,13931945,0.20,0.00,0.20,"3,000",15.00,0.00,0.20,2
2024,7,9,12386865,22430897,0.37,0.00,0.37,"7,920",21.60,0.00,0.37,2
2024,7,9,12464105,22414077,0.98,0.00,0.98,"31,260",31.79,0.00,0.98,2
2024,7,9,14224515,22414086,0.62,0.28,0.33,"7,620",12.36,0.28,0.62,2
2024,7,9,13296015,22414207,1.95,0.00,1.95,"48,030",24.63,0.00,1.95,2
2024,7,9,17019185,22445656,0.38,0.00,0.38,"9,750",25.43,0.00,0.38,2
2024,7,9,13966475,22414082,1.60,0.55,1.05,"30,500",19.06,0.55,1.60,2
2024,7,9,11863175,22430269,0.15,0.00,0.15,"1,290",8.60,0.00,0.15,2
2024,7,9,17017215,22430272,0.20,0.17,0.03,"1,500",7.50,0.17,0.03,2
2024,7,10,17017215,22430272,1.23,1.07,0.17,"1,530",1.24,1.07,0.90,1
2024,7,10,11862015,22435275,1.43,0.17,1.27,"44,940",31.35,0.17,1.43,1
2024,7,10,11862115,22435276,0.32,0.00,0.32,"10,410",32.87,0.00,0.32,1
2024,7,10,11863005,22430268,0.42,0.27,0.15,"7,410",17.78,0.27,0.42,1
2024,7,10,11906175,22414075,0.53,0.00,0.53,"15,000",28.13,0.00,0.53,1
2024,7,10,11863235,22414073,2.32,0.95,1.37,"37,590",16.23,0.95,2.32,1
2024,7,10,11863585,22441305,2.38,0.42,1.97,"77,760",32.63,0.42,2.38,1
2024,7,10,11863585,22455753,2.05,0.57,1.48,"46,800",22.83,0.57,2.05,1
2024,7,10,11863585,22455753,0.98,0.00,0.98,"31,140",31.67,0.00,0.98,2
2024,7,10,11863185,22435280,2.02,0.92,1.10,"37,410",18.55,0.92,1.60,2
2024,7,10,11862175,22435277,4.65,0.22,4.43,"155,580",33.46,0.22,4.65,2
2024,7,10,13824055,13824055,1.72,0.88,0.83,"29,820",17.37,0.88,1.72,2
2024,7,10,11867325,22401102,1.75,0.42,1.33,"46,800",26.74,0.42,1.58,2
2024,7,11,11867325,22401102,3.20,1.17,2.03,"78,000",24.38,1.17,2.87,1
2024,7,11,11867165,22435282,2.70,1.27,1.43,"37,380",13.84,1.27,2.33,1
2024,7,11,13849705,22456168,0.17,0.00,0.17,"3,000",18.00,0.00,0.17,1
2024,7,11,11867185,22435283,4.68,0.48,4.20,"155,550",33.21,0.48,4.68,1
2024,7,11,12680205,22435285,0.22,0.00,0.22,"1,530",7.06,0.00,0.22,2
2024,7,11,17260275,22435290,1.20,0.42,0.78,"22,380",18.65,0.42,1.20,2
2024,7,11,12978225,22435286,0.43,0.22,0.22,"7,560",17.45,0.22,0.43,2
2024,7,11,11860895,22435273,1.07,0.00,1.07,"37,320",34.99,0.00,1.07,2
2024,7,11,11862165,22401090,2.45,0.50,1.95,"77,760",31.74,0.50,2.20,2
2024,7,11,11862175,22435278,4.73,0.45,4.28,"155,460",32.84,0.45,4.53,2
2024,7,11,11867325,22417435,0.98,0.38,0.60,"24,960",25.38,0.38,0.82,2
2024,7,12,11867325,22417435,4.73,1.67,3.07,"133,440",28.19,1.67,4.40,1
2024,7,12,11860865,22435271,0.77,0.17,0.60,"22,530",29.39,0.17,0.77,1
2024,7,12,11863585,22425228,4.97,0.92,4.05,"154,680",31.14,0.92,4.97,1
2024,7,12,17435875,22456786,0.88,0.00,0.88,"7,020",7.95,0.00,0.88,1
2024,7,12,17436035,22456788,0.27,0.00,0.27,"5,700",21.38,0.00,0.27,2
2024,7,12,17436075,22457406,0.23,0.00,0.23,"4,320",18.51,0.00,0.23,2
2024,7,12,17436085,22456789,0.22,0.00,0.22,"3,150",14.54,0.00,0.22,2
2024,7,12,11863315,22435281,2.80,0.57,2.23,"81,750",29.20,0.57,2.23,2
2024,7,12,17464255,22430898,0.55,0.25,0.30,"8,126",14.77,0.25,0.55,2
2024,7,12,17017215,22452420,1.22,0.67,0.55,"15,030",12.35,0.67,1.22,2
2024,7,12,17466655,22430899,0.33,0.00,0.33,"3,350",10.05,0.00,0.33,2
2024,7,12,13296015,22447507,2.75,1.40,1.35,"45,060",16.39,1.40,2.75,2
2024,7,12,11906015,22468707,0.45,0.00,0.45,"7,500",16.67,0.00,0.45,2
2024,7,12,12485595,22438912,1.62,0.65,0.97,"39,000",24.12,0.65,0.97,2
2024,7,15,12485595,22438912,1.62,0.33,1.28,"43,320",26.80,0.33,1.28,1
2024,7,15,14022595,22435289,0.82,0.00,0.82,"22,500",27.55,0.00,0.82,1
2024,7,15,12462525,22435284,1.18,0.83,0.35,"7,500",6.34,0.83,1.18,1
2024,7,15,11862205,22456901,2.08,0.23,1.85,"82,740",39.72,0.23,2.08,1
2024,7,15,13809395,22430270,0.48,0.00,0.48,"7,500",15.52,0.00,0.48,1
2024,7,15,12424845,22447506,0.92,0.57,0.35,"7,425",8.10,0.57,0.92,1
2024,7,15,14022555,22435288,2.52,1.08,1.43,"45,060",17.90,1.08,2.32,1
2024,7,15,11911025,22447504,0.57,0.17,0.40,"4,575",8.07,0.17,0.40,1
2024,7,15,11863025,22476438,0.48,0.00,0.48,"18,000",37.24,0.00,0.48,1
2024,7,15,11863025,22476438,1.95,0.00,1.95,"63,840",32.74,0.00,1.95,2
2024,7,15,17016905,22447511,0.45,0.20,0.25,"5,370",11.93,0.20,0.45,2
2024,7,15,11862375,22476436,3.40,1.10,2.30,"81,810",24.06,1.10,3.15,2
2024,7,15,17008525,22476447,0.23,0.00,0.23,"4,410",18.90,0.00,0.23,2
2024,7,15,11862325,22456773,1.10,0.62,0.48,"12,120",11.02,0.62,1.10,2
2024,7,15,13599145,22476442,1.78,0.53,1.25,"37,440",20.99,0.53,1.67,2
2024,7,15,17017575,22476448,0.92,0.62,0.30,"7,500",8.18,0.62,0.92,2
2024,7,15,13966475,22476444,1.23,0.58,0.65,"24,000",19.46,0.58,1.07,2
2024,7,16,13966475,22476444,0.47,0.17,0.30,"6,000",12.86,0.17,0.30,1
2024,7,16,13986725,22476446,1.38,0.35,1.03,"37,500",27.11,0.35,1.38,1
2024,7,16,13966475,22476445,2.68,1.72,0.97,"30,607",11.41,1.72,2.68,1
2024,7,16,17474055,22476450,1.70,1.15,0.55,"24,480",14.40,1.15,1.70,1
2024,7,16,11862115,22476434,0.63,0.00,0.63,"10,530",16.63,0.00,0.63,1
2024,7,16,11862145,22476435,0.22,0.00,0.22,"6,000",27.69,0.00,0.22,1
2024,7,16,11862005,22476432,0.32,0.00,0.32,"5,910",18.66,0.00,0.32,1
2024,7,16,11862015,22476433,0.45,0.00,0.45,"13,440",29.87,0.00,0.45,1
2024,7,16,11863005,22476437,0.18,0.00,0.18,"4,440",24.22,0.00,0.18,1
2024,7,16,13951325,22476443,0.90,0.45,0.45,"16,470",18.30,0.45,0.90,1
2024,7,16,11905945,22476440,1.13,0.20,0.93,"43,170",38.09,0.20,1.13,1
2024,7,16,11863235,22476439,0.55,0.00,0.55,"12,856",23.37,0.00,0.55,1
2024,7,16,11863235,22476439,0.50,0.00,0.50,"9,404",18.81,0.00,0.50,2
2024,7,16,17421765,22476449,0.52,0.00,0.52,"13,800",26.71,0.00,0.52,2
2024,7,16,11906175,22476441,0.93,0.00,0.93,"27,060",28.99,0.00,0.93,2
2024,7,16,11867325,22456787,5.93,1.70,4.23,"155,610",26.23,1.70,5.93,2
2024,7,16,11867295,22456784,3.00,1.12,1.88,"77,430",25.81,1.12,3.00,2
2024,7,16,11867185,22479890,0.22,0.17,0.05,"3,120",14.40,0.17,0.05,2
2024,7,17,11867185,22479890,7.55,3.20,4.35,"152,910",20.25,3.20,7.22,1
2024,7,17,13718705,22486091,0.50,0.33,0.17,"1,020",2.04,0.33,0.17,1
2024,7,17,11863585,22417430,2.72,1.00,1.72,"68,640",25.27,1.00,2.72,1
2024,7,17,11863585,22417430,2.55,0.28,2.27,"86,190",33.80,0.28,2.55,2
2024,7,17,11863185,22492470,1.97,0.58,1.38,"37,530",19.08,0.58,1.97,2
2024,7,17,11867185,22456775,5.22,1.02,4.20,"155,910",29.89,1.02,4.93,2
2024,7,17,13848995,22496409,0.43,0.00,0.43,"10,410",24.02,0.00,0.43,2
2024,7,17,11867205,22456781,0.95,0.17,0.78,"24,960",26.27,0.17,0.78,2
2024,7,18,11867205,22456781,1.90,0.57,1.33,"52,680",27.73,0.57,1.73,1
2024,7,18,11862175,22456778,2.63,0.33,2.30,"89,670",34.05,0.33,2.63,1
2024,7,18,11862165,22479265,0.42,0.00,0.42,"15,000",36.00,0.00,0.42,1
2024,7,18,17319805,22479271,1.37,0.28,1.08,"22,470",16.44,0.28,1.08,1
2024,7,18,13848975,22479270,0.32,0.00,0.32,"7,470",23.59,0.00,0.32,1
2024,7,18,11867165,22479268,1.83,0.48,1.35,"44,970",24.53,0.48,1.83,1
2024,7,18,13849705,22487546,0.20,0.00,0.20,"3,000",15.00,0.00,0.20,1
2024,7,18,11867325,22456785,2.02,0.58,1.43,"59,280",29.40,0.58,2.02,1
2024,7,18,11867325,22456785,3.45,1.00,2.45,"96,150",27.87,1.00,3.12,2
2024,7,18,11863315,22501238,2.90,0.42,2.48,"81,780",28.20,0.42,2.48,2
2024,7,18,17178205,22487555,0.40,0.22,0.18,"6,120",15.30,0.22,0.40,2
2024,7,18,13966475,22487549,1.62,0.50,1.12,"30,285",18.73,0.50,1.62,2
2024,7,18,17017575,22487554,0.62,0.00,0.62,"15,000",24.32,0.00,0.62,2
2024,7,18,17473335,22487557,0.27,0.00,0.27,"5,310",19.91,0.00,0.27,2
2024,7,18,11862995,22501170,1.83,0.92,0.92,"46,200",25.20,0.92,1.67,2
2024,7,19,11862995,22501170,2.72,1.57,1.15,"36,300",13.36,1.57,2.22,1
2024,7,19,17373725,22503656,0.60,0.00,0.60,"15,750",26.25,0.00,0.60,1
2024,7,19,13296015,22501256,1.40,0.00,1.40,"44,850",32.04,0.00,1.40,1
2024,7,19,11862295,22487532,0.33,0.00,0.33,"7,550",22.65,0.00,0.33,1
2024,7,19,13966475,22494658,2.37,1.63,0.73,"30,289",12.80,1.63,2.15,1
2024,7,19,14240325,22487552,1.77,0.75,1.02,"22,440",12.70,0.75,1.18,1
2024,7,19,12425015,22487668,0.50,0.27,0.23,"1,950",3.90,0.27,0.23,1
2024,7,19,14022685,22487550,0.57,0.23,0.33,"15,210",26.84,0.23,0.57,1
2024,7,19,11863035,22487534,0.42,0.00,0.42,"16,410",39.38,0.00,0.42,1
2024,7,19,17410725,22503657,0.45,0.18,0.27,"6,810",15.13,0.18,0.45,2
2024,7,19,17474055,22487558,0.52,0.12,0.40,"16,380",31.70,0.12,0.40,2
2024,7,19,11862015,22487529,1.38,0.00,1.38,"47,880",34.61,0.00,1.38,2
2024,7,19,11862115,2248753,1.02,0.20,0.82,"29,850",29.36,0.20,1.02,2
2024,7,19,11905945,22487542,0.60,0.23,0.37,"10,440",17.40,0.23,0.37,2
2024,7,19,11862375,22494659,2.82,0.18,2.63,"81,900",29.08,0.18,2.63,2
2024,7,19,13952325,22487547,0.18,0.12,0.07,"1,230",6.71,0.12,0.18,2
2024,7,19,17008525,22507683,0.38,0.00,0.38,"7,530",19.64,0.00,0.38,2
2024,7,19,11862285,22495820,0.80,0.00,0.80,"22,425",28.03,0.00,0.80,2
2024,7,19,13952345,22487548,0.68,0.38,0.30,"9,900",14.49,0.38,0.68,2
2024,7,19,11869595,22487540,1.25,0.55,0.70,"22,425",17.94,0.55,0.95,2
2024,7,19,11867145,22502046,0.72,0.25,0.47,"14,940",20.85,0.25,0.72,2
2024,7,19,11863585,22487538,0.18,0.17,0.02,"1,560",8.51,0.17,0.02,2
2024,7,20,11863585,22487538,2.98,0.93,2.05,"76,440",25.62,0.93,2.45,1
2024,7,20,11867325,22487537,4.58,1.00,3.58,"155,430",33.91,1.00,4.58,1
2024,7,20,11863585,22487535,2.20,0.47,1.73,"70,200",31.91,0.47,2.20,1
2024,7,20,11863585,22487535,2.50,0.37,2.13,"84,450",33.78,0.37,2.50,2
2024,7,20,11862165,22502045,4.22,0.83,3.38,"117,000",27.75,0.83,4.22,2
2024,7,20,11862175,22449588,2.58,1.47,1.12,"42,120",16.30,1.47,2.18,2
2024,7,22,11862175,22449588,3.77,0.70,3.07,"113,880",30.23,0.70,3.43,1
2024,7,22,12978225,22502049,0.63,0.42,0.22,"6,060",9.57,0.42,0.22,1
2024,7,22,11860865,22502044,1.40,0.17,1.23,"45,090",32.21,0.17,1.40,1
2024,7,22,17034195,22508808,0.17,0.00,0.17,"3,000",18.00,0.00,0.17,1
2024,7,22,11867325,22487545,4.63,0.97,3.67,"155,520",33.57,0.97,4.63,1
2024,7,22,11863185,22495828,0.12,0.12,0.00,"1,500",12.86,0.12,0.00,1
2024,7,22,11863185,22495828,1.55,0.93,0.62,"21,000",13.55,0.93,1.28,2
2024,7,22,13848995,22502050,0.83,0.28,0.55,"20,730",24.88,0.28,0.83,2
2024,7,22,13950415,22508806,0.18,0.00,0.18,"3,060",16.69,0.00,0.18,2
2024,7,22,11863025,22503620,2.95,0.80,2.15,"82,950",28.12,0.80,2.45,2
2024,7,22,11863045,22503621,1.22,0.75,0.47,"14,000",11.51,0.75,1.22,2
2024,7,22,14022705,22503626,0.70,0.22,0.48,"17,850",25.50,0.22,0.70,2
2024,7,22,17129905,22503627,0.72,0.20,0.52,"18,240",25.45,0.20,0.72,2
2024,7,22,11862395,22519041,2.92,1.07,1.85,"74,250",25.46,1.07,2.17,2
2024,7,23,11862395,22519041,0.68,0.50,0.18,"8,250",12.07,0.50,0.52,1
2024,7,23,12842975,22503623,0.07,0.00,0.07,"1,020",15.30,0.00,0.07,1
2024,7,23,12424895,22503622,0.27,0.20,0.07,"4,400",16.50,0.20,0.27,1
2024,7,23,11862185,22503655,1.62,0.50,1.12,"45,360",28.06,0.50,1.62,1
2024,7,23,11860775,22503774,1.17,0.00,1.17,"22,400",19.20,0.00,1.17,1
2024,7,23,11862565,22503619,0.60,0.17,0.43,"13,208",22.01,0.17,0.60,1
2024,7,23,11862075,22503618,1.80,0.63,1.17,"45,030",25.02,0.63,1.53,1
2024,7,23,13947225,22508804,0.13,0.00,0.13,990,7.42,0.00,0.13,1
2024,7,23,13936295,22510431,0.98,0.43,0.55,"10,350",10.53,0.43,0.55,1
2024,7,23,13599145,22523142,3.07,1.17,1.90,"75,210",24.53,1.17,2.07,1
2024,7,23,14388735,22523149,0.25,0.00,0.25,"8,328",33.31,0.00,0.25,1
2024,7,23,14388735,22523149,0.43,0.37,0.07,"4,122",9.51,0.37,0.43,2
2024,7,23,14022605,22523148,0.97,0.23,0.73,"22,350",23.12,0.23,0.97,2
2024,7,23,13986735,22510449,0.45,0.00,0.45,"12,120",26.93,0.00,0.45,2
2024,7,23,11863365,22523216,0.83,0.00,0.83,"25,230",30.28,0.00,0.83,2
2024,7,23,13966475,22523144,1.82,0.67,1.15,"30,401",16.73,0.67,1.82,2
2024,7,23,13296015,22523217,1.52,0.17,1.35,"44,820",29.55,0.17,1.52,2
2024,7,23,13966475,22523145,1.73,0.67,1.07,"30,510",17.60,0.67,1.73,2
2024,7,23,13174205,22524788,0.22,0.00,0.22,"3,050",14.08,0.00,0.22,2
2024,7,23,11906065,22524679,0.40,0.00,0.40,"10,350",25.87,0.00,0.40,2
2024,7,23,11906175,22522588,0.60,0.25,0.35,"10,590",17.65,0.25,0.60,2
2024,7,23,11863005,22522584,0.88,0.50,0.38,"14,940",16.91,0.50,0.88,2
2024,7,23,11862015,22522580,1.15,0.17,0.98,"36,000",31.30,0.17,0.98,2
2024,7,24,11862015,22522580,1.28,0.33,0.95,"39,990",31.16,0.33,0.95,1
2024,7,24,11862145,22522582,1.52,1.37,0.15,"10,380",6.84,1.37,1.52,1
2024,7,24,11862115,22522581,0.42,0.00,0.42,"15,030",36.07,0.00,0.42,1
2024,7,24,11863235,22522586,1.13,0.00,1.13,"27,240",24.04,0.00,1.13,1
2024,7,24,11867185,22487543,2.40,0.25,2.15,"78,300",32.63,0.25,2.40,1
2024,7,24,11862165,22524407,2.23,1.03,1.20,"38,820",17.38,1.03,2.23,1
2024,7,24,11863585,22526370,1.72,0.72,1.00,"40,560",23.63,0.72,1.72,1
2024,7,24,11863585,22526370,3.28,0.13,3.15,"114,510",34.88,0.13,3.28,2
2024,7,24,11867185,22525377,2.63,0.32,2.32,"77,910",29.59,0.32,2.63,2
2024,7,24,17435875,22524414,0.55,0.42,0.13,"4,860",8.84,0.42,0.13,2
2024,7,24,17436035,22524415,0.37,0.00,0.37,"6,990",19.06,0.00,0.37,2
2024,7,24,11867325,22461256,4.28,0.70,3.58,"141,960",33.14,0.70,4.12,2
2024,7,25,11867325,22461256,0.63,0.17,0.47,"14,040",22.17,0.17,0.47,1
2024,7,25,17436075,22524416,0.30,0.00,0.30,"6,150",20.50,0.00,0.30,1
2024,7,25,17436085,22524418,0.28,0.00,0.28,"4,560",16.09,0.00,0.28,1
2024,7,25,11863185,22532020,0.57,0.37,0.20,"7,380",13.02,0.37,0.57,1
2024,7,25,11867185,22526047,7.48,3.42,4.07,"156,000",20.85,3.42,5.43,1
2024,7,25,13986185,22526061,1.30,0.17,1.13,"31,500",24.23,0.17,1.30,1
2024,7,25,12978245,22524412,0.13,0.00,0.13,"3,000",22.50,0.00,0.13,1
2024,7,25,13849705,22524413,0.67,0.42,0.25,"4,500",6.75,0.42,0.55,2
2024,7,25,11863585,22524409,5.17,1.75,3.42,"155,100",30.02,1.75,4.85,2
2024,7,25,11863315,22526050,4.03,1.68,2.35,"82,500",20.45,1.68,3.32,2
2024,7,25,13966475,22526060,1.27,0.67,0.60,"25,000",19.74,0.67,1.10,2
2024,7,26,13966475,22526060,0.47,0.33,0.13,"5,671",12.15,0.33,0.13,1
2024,7,26,13935485,22526057,0.60,0.00,0.60,"22,500",37.50,0.00,0.60,1
2024,7,26,14224515,22534219,0.42,0.17,0.25,"8,910",21.38,0.17,0.42,1
2024,7,26,13736205,22539024,0.93,0.47,0.47,"14,309",15.33,0.47,0.93,1
2024,7,26,11906065,22526054,4.67,3.17,1.50,"76,020",16.29,3.17,4.67,1
2024,7,26,11862305,22526249,0.33,0.00,0.33,"7,000",21.00,0.00,0.33,1
2024,7,26,13951355,22526059,1.10,0.28,0.82,"32,760",29.78,0.28,1.10,1
2024,7,26,13931985,22526174,0.57,0.00,0.57,"13,440",23.72,0.00,0.57,1
2024,7,26,13296015,22545995,1.43,0.43,1.00,"37,950",26.48,0.43,1.43,1
2024,7,26,11863235,22545450,0.13,0.00,0.13,"1,500",11.25,0.00,0.13,1
2024,7,26,11863235,22545450,1.27,0.55,0.72,"20,910",16.51,0.55,1.27,2
2024,7,26,11862015,22526037,3.80,1.72,2.08,"82,050",21.59,1.72,3.68,2
2024,7,26,11862145,22546502,2.08,1.52,0.57,"15,000",7.20,1.52,2.08,2
2024,7,26,11862055,11862035,1.38,0.15,1.23,"45,000",32.53,0.15,1.23,2
2024,7,26,11862035,22526041,0.95,0.67,0.28,"14,850",15.63,0.67,0.28,2
2024,7,26,17289945,22526071,1.43,0.50,0.93,"27,000",18.84,0.50,1.43,2
2024,7,26,17006885,22526065,0.17,0.17,0.00,"1,325",7.95,0.17,0.00,2
2024,7,27,17006885,22526065,0.52,0.17,0.35,"5,300",10.26,0.17,0.35,1
2024,7,27,17036325,22526069,2.43,1.25,1.18,"30,000",12.33,1.25,2.43,1
2024,7,27,17017055,22526066,0.43,0.00,0.43,"12,000",27.69,0.00,0.43,1
2024,7,27,11905945,22526053,0.68,0.00,0.68,"16,500",24.15,0.00,0.68,1
2024,7,27,11867295,22526388,2.37,0.00,2.37,"78,000",32.96,0.00,2.37,1
2024,7,27,11867325,22524411,3.28,0.73,2.55,"99,840",30.41,0.73,3.28,1
2024,7,27,11867325,22524411,1.70,0.20,1.50,"56,820",33.42,0.20,1.70,2
2024,7,27,11862165,22526039,2.88,0.82,2.07,"77,610",26.92,0.82,2.88,2
2024,7,27,11863585,22526044,4.72,1.67,3.05,"113,880",24.14,1.67,4.23,2
2024,7,29,11863585,22526044,1.20,0.33,0.87,"42,120",35.10,0.33,0.87,1
2024,7,29,12680205,22540676,1.07,0.53,0.53,"7,500",7.03,0.53,0.53,1
2024,7,29,11869645,22526049,2.10,0.00,2.10,"74,520",35.49,0.00,2.10,1
2024,7,29,11867185,22553565,5.57,1.73,3.83,"155,070",27.86,1.73,5.57,1
2024,7,29,11856145,22526036,0.80,0.38,0.42,"19,500",24.38,0.38,0.80,1
2024,7,29,11856145,22526036,0.80,0.28,0.52,"14,940",18.68,0.28,0.80,2
2024,7,29,11867335,22554955,1.42,0.17,1.25,"47,700",33.67,0.17,1.42,2
2024,7,29,11863025,22548354,2.67,0.72,1.95,"81,480",30.56,0.72,2.32,2
2024,7,29,17422175,22496036,0.83,0.33,0.50,"16,020",19.22,0.33,0.83,2
2024,7,29,17289945,22548360,2.02,1.00,1.02,"27,000",13.39,1.00,2.02,2
2024,7,29,11863315,22548520,3.10,0.88,2.22,"82,500",26.61,0.88,3.10,2
2024,7,29,11863325,22548355,0.25,0.17,0.08,"4,000",16.00,0.17,0.08,2
2024,7,30,11863325,22548355,1.52,0.92,0.60,"22,000",14.51,0.92,1.35,1
2024,7,30,13599145,22548358,1.12,0.00,1.12,"37,590",33.66,0.00,1.12,1
2024,7,30,11863325,22548356,1.07,0.27,0.80,"26,640",24.98,0.27,1.07,1
2024,7,30,11860775,22548351,1.65,0.63,1.02,"37,525",22.74,0.63,1.43,1
2024,7,30,11862185,22561959,1.30,0.22,1.08,"44,610",34.32,0.22,1.08,1
2024,7,30,14275345,22541615,1.62,1.02,0.60,"8,940",5.53,1.02,1.62,1
2024,7,30,11862385,22554034,1.55,0.48,1.07,"33,270",21.46,0.48,1.07,1
2024,7,30,11862025,22554028,0.57,0.00,0.57,"22,530",39.76,0.00,0.57,1
2024,7,30,11862435,22554036,0.23,0.00,0.23,"7,470",32.01,0.00,0.23,1
2024,7,30,13947205,22554051,0.03,0.00,0.03,"1,470",44.10,0.00,0.03,1
2024,7,30,11862375,22554033,2.25,0.35,1.90,"82,170",36.52,0.35,2.25,2
2024,7,30,11862385,22554035,1.42,0.33,1.08,"33,394",23.57,0.33,1.42,2
2024,7,30,11856135,22557594,0.20,0.00,0.20,"3,060",15.30,0.00,0.20,2
2024,7,30,13947195,22554050,0.18,0.00,0.18,"3,060",16.69,0.00,0.18,2
2024,7,30,14275345,22565264,0.82,0.55,0.27,"5,940",7.27,0.55,0.82,2
2024,7,30,13849005,22554063,0.70,0.00,0.70,"22,440",32.06,0.00,0.70,2
2024,7,30,11862085,22554029,0.27,0.00,0.27,"7,440",27.90,0.00,0.27,2
2024,7,30,12388185,22554043,0.72,0.40,0.32,"6,540",9.13,0.40,0.32,2
2024,7,30,11911075,22554042,0.88,0.33,0.55,"22,380",25.34,0.33,0.88,2
2024,7,30,14433515,22566181,0.38,0.27,0.12,"2,040",5.32,0.27,0.38,2
2024,7,30,12424895,22554044,0.63,0.42,0.22,"2,925",4.62,0.42,0.63,2
2024,7,30,11862325,22554032,0.52,0.33,0.18,"1,020",1.97,0.33,0.18,2
2024,7,30,17474055,22554055,1.40,0.00,1.40,"42,000",30.00,0.00,1.40,2
2024,7,30,17480105,22557599,0.60,0.17,0.43,"12,000",20.00,0.17,0.43,2
2024,7,31,17480105,22557599,1.27,0.63,0.63,"15,000",11.84,0.63,0.93,1
2024,7,31,13296015,22554048,1.80,0.57,1.23,"37,230",20.68,0.57,1.80,1
2024,7,31,11862995,22564846,1.73,0.73,1.00,"37,500",21.63,0.73,1.73,1
2024,7,31,12474085,22554046,0.65,0.37,0.28,"7,470",11.49,0.37,0.65,1
2024,7,31,14388735,22554053,0.32,0.17,0.15,"4,500",14.21,0.17,0.32,1
2024,7,31,14022555,22564857,1.95,1.10,0.85,"22,500",11.54,1.10,1.95,1
2024,7,31,13931985,22554049,1.03,0.00,1.03,"30,210",29.24,0.00,1.03,1
2024,7,31,11862015,22554027,1.93,0.65,1.28,"42,000",21.72,0.60,1.93,1
2024,7,31,11862015,22554027,0.43,0.32,0.12,"3,090",7.13,0.32,0.43,2
2024,7,31,11862115,22554030,1.83,0.00,1.83,"74,310",40.53,0.00,1.83,2
2024,7,31,11906175,22554041,0.72,0.17,0.55,"22,530",31.44,0.17,0.72,2
2024,7,31,11863005,11863005,0.67,0.43,0.23,"10,410",15.62,0.43,0.67,2
2024,7,31,11863235,22564848,0.43,0.22,0.22,"7,410",17.10,0.22,0.43,2
2024,7,31,11862185,22570874,1.83,0.75,1.08,"36,960",20.16,0.75,1.38,2
2024,7,31,17029755,22571337,0.65,0.43,0.22,"1,250",1.92,0.43,0.65,2
2024,7,31,14348905,22570951,0.27,0.00,0.27,"4,250",15.94,0.00,0.27,2
2024,7,31,17029485,22571336,1.05,0.42,0.63,"12,600",12.00,0.42,0.63,2
2024,7,31,11867325,22566192,2.25,0.00,2.25,"77,190",34.31,0.00,2.25,2
2024,7,31,11867185,22564849,0.88,0.17,0.72,"28,080",31.79,0.17,0.72,2
2024,8,1,11867185,22564849,2.78,1.67,1.12,"50,490",18.14,1.67,2.62,1
2024,8,1,11863185,22479266,1.57,0.57,1.00,"45,180",28.84,0.57,1.57,1
2024,8,1,11863585,22564854,6.37,2.60,3.77,"155,310",24.39,2.60,5.52,1
2024,8,1,11856075,22564851,0.03,0.00,0.03,"1,500",45.00,0.00,0.03,1
2024,8,1,11856075,22564851,0.35,0.00,0.35,"10,290",29.40,0.00,0.35,2
2024,8,1,11862165,22564858,2.00,0.00,2.00,"77,730",38.87,0.00,2.00,2
2024,8,1,11862175,22526042,3.80,1.80,2.00,"77,430",20.38,1.80,2.97,2
2024,8,1,13848975,22564850,1.17,0.70,0.47,"15,030",12.88,0.70,0.72,2
2024,8,1,11869705,11869705,1.43,0.72,0.72,"22,440",15.66,0.72,1.43,2
2024,8,1,11867325,22557589,2.35,0.40,1.95,"78,000",33.19,0.40,2.18,2
2024,8,2,11867325,22557589,2.10,0.33,1.77,"78,000",37.14,0.33,1.77,1
